year|state_code|state|county_code|county|crop_code|crop|plan_code|plan|stage_code|damage_cause_code|damage_description|month|month_abbr|acres|indemnity
2007|27|MN|013|Blue Earth|0041|CORN|25||H|31|Excess Moisture/Precipitation/Rain|07|JUL|23.0850000000|5474.5000000000
2007|27|MN|013|Blue Earth|0041|CORN|25||R|31|Excess Moisture/Precipitation/Rain|05|MAY|57.5000000000|1868.0000000000
2007|27|MN|013|Blue Earth|0041|CORN|25||H|31|Excess Moisture/Precipitation/Rain|06|JUN|69.0350000000|16386.0000000000
2007|27|MN|013|Blue Earth|0041|CORN|44||R|31|Excess Moisture/Precipitation/Rain|05|MAY|26.0000000000|844.0000000000
2007|27|MN|013|Blue Earth|0041|CORN|25||H|61|Wind/Excess Wind|08|AUG|158.0000000000|2146.0000000000
2007|27|MN|013|Blue Earth|0041|CORN|44||H|61|Wind/Excess Wind|08|AUG|29.1000000000|3224.0000000000
2007|27|MN|013|Blue Earth|0042|SWEET CORN|90||H|12|Heat|07|JUL|73.9000000000|4242.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|01|Decline in Price|08|AUG|116.1200000000|1042.4000000000
2007|27|MN|015|Brown|0041|CORN|25||H|01|Decline in Price|11|NOV|14.6800000000|1542.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|01|Decline in Price|07|JUL|674.7000000000|16016.0000000000
2007|27|MN|015|Brown|0041|CORN|25||UH|01|Decline in Price|08|AUG|1.1800000000|-151.2000000000
2007|27|MN|015|Brown|0041|CORN|25||UH|01|Decline in Price|12|DEC|5.4400000000|595.2000000000
2007|27|MN|015|Brown|0041|CORN|25||H|01|Decline in Price|12|DEC|219.2690000000|19749.8700000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|07|JUL|9919.1010000000|896605.4300000000
2007|27|MN|015|Brown|0041|CORN|44||H|11|Drought|06|JUN|58.3000000000|7922.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|08|AUG|2467.2400000000|290997.7000000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|11|NOV|403.2000000000|37268.0000000000
2007|27|MN|015|Brown|0041|CORN|44||H|11|Drought|07|JUL|5193.4900000000|530704.0000000000
2007|27|MN|015|Brown|0041|CORN|90||UH|11|Drought|07|JUL|255.9900000000|38086.0000000000
2007|27|MN|015|Brown|0041|CORN|25||UH|11|Drought|08|AUG|200.2600000000|20126.0000000000
2007|27|MN|015|Brown|0041|CORN|44||UH|11|Drought|07|JUL|198.6000000000|39043.0000000000
2007|27|MN|015|Brown|0041|CORN|25||UH|11|Drought|06|JUN|434.4700000000|75727.2000000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|06|JUN|634.2000000000|73476.6000000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|09|SEP|341.5000000000|28016.0000000000
2007|27|MN|015|Brown|0041|CORN|44||H|11|Drought|08|AUG|415.3000000000|37777.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|10|OCT|183.3000000000|14824.0000000000
2007|27|MN|015|Brown|0041|CORN|25||UH|11|Drought|07|JUL|1125.0600000000|250188.8000000000
2007|27|MN|015|Brown|0041|CORN|25||UH|11|Drought|09|SEP|194.5000000000|4491.0000000000
2007|27|MN|015|Brown|0041|CORN|90||H|11|Drought|07|JUL|432.7000000000|25320.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|11|Drought|12|DEC|16.7000000000|2078.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|21|Hail|08|AUG|60.8500000000|3927.0000000000
2007|27|MN|015|Brown|0041|CORN|44||H|31|Excess Moisture/Precipitation/Rain|06|JUN|25.0000000000|3438.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|31|Excess Moisture/Precipitation/Rain|10|OCT|171.8000000000|3262.0000000000
2007|27|MN|015|Brown|0041|CORN|25||R|31|Excess Moisture/Precipitation/Rain|05|MAY|24.0000000000|780.0000000000
2007|27|MN|015|Brown|0041|CORN|73||FL|55|GRP/GRIP  Crops Only`|04|APR|429.3000000000|22550.0000000000
2007|27|MN|015|Brown|0041|CORN|25||H|99|"Other (Snow,Lightning,etc)"|10|OCT|32.8000000000|2549.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||H|11|Drought|08|AUG|144.0000000000|9582.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UB|11|Drought|07|JUL|43.2000000000|12316.8000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||H|11|Drought|07|JUL|144.7000000000|468.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||H|12|Heat|08|AUG|31.0000000000|-4902.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UB|12|Heat|07|JUL|68.6000000000|22554.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UH|12|Heat|07|JUL|8.4000000000|2763.6000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UB|12|Heat|08|AUG|16.8000000000|4375.2000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UH|12|Heat|08|AUG|29.0000000000|7362.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UB|31|Excess Moisture/Precipitation/Rain|06|JUN|29.4000000000|9666.0000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UH|31|Excess Moisture/Precipitation/Rain|06|JUN|3.6000000000|1184.4000000000
2007|27|MN|015|Brown|0042|SWEET CORN|90||UB|31|Excess Moisture/Precipitation/Rain|08|AUG|36.0000000000|9720.0000000000
2007|27|MN|019|Carver|0041|CORN|25||UH|11|Drought|06|JUN|42.5000000000|14145.0000000000
2007|27|MN|019|Carver|0041|CORN|90||H|11|Drought|01|JAN|26.6500000000|456.5000000000
2007|27|MN|019|Carver|0041|CORN|25||H|11|Drought|07|JUL|4501.6000000000|436304.0000000000
2007|27|MN|019|Carver|0041|CORN|90||UH|11|Drought|07|JUL|171.9000000000|12422.0000000000
2007|27|MN|019|Carver|0041|CORN|25||UH|11|Drought|07|JUL|963.4500000000|89724.0000000000
2007|27|MN|019|Carver|0041|CORN|90||H|11|Drought|07|JUL|390.8000000000|35280.0000000000
2007|27|MN|019|Carver|0041|CORN|25||H|11|Drought|08|AUG|173.3000000000|16769.0000000000
2007|27|MN|019|Carver|0041|CORN|44||H|11|Drought|07|JUL|3467.2000000000|589328.0000000000
2007|27|MN|019|Carver|0041|CORN|25||H|11|Drought|11|NOV|193.9000000000|20856.0000000000
2007|27|MN|019|Carver|0041|CORN|25||UH|11|Drought|08|AUG|300.4500000000|42290.0000000000
2007|27|MN|019|Carver|0041|CORN|44||UH|11|Drought|07|JUL|728.4000000000|95146.0000000000
2007|27|MN|019|Carver|0041|CORN|90||H|11|Drought|06|JUN|60.6500000000|1993.5000000000
2007|27|MN|019|Carver|0041|CORN|90||H|11|Drought|11|NOV|21.0000000000|1865.0000000000
2007|27|MN|019|Carver|0041|CORN|90||UH|11|Drought|06|JUN|18.0000000000|7138.0000000000
2007|27|MN|019|Carver|0041|CORN|25||H|11|Drought|06|JUN|50.0000000000|6961.0000000000
2007|27|MN|021|Cass|0041|CORN|25||UH|11|Drought|07|JUL|794.7176000000|165692.1800000000
2007|27|MN|021|Cass|0041|CORN|25||UH|11|Drought|08|AUG|148.1500000000|36903.5000000000
2007|27|MN|021|Cass|0041|CORN|90||H|11|Drought|07|JUL|95.0000000000|3358.0000000000
2007|27|MN|021|Cass|0041|CORN|90||UH|11|Drought|07|JUL|1178.4500000000|95423.0000000000
2007|27|MN|021|Cass|0041|CORN|44||H|11|Drought|10|OCT|214.9000000000|24686.0000000000
2007|27|MN|021|Cass|0041|CORN|90||UH|11|Drought|06|JUN|577.0400000000|66336.0500000000
2007|27|MN|021|Cass|0041|CORN|25||UH|11|Drought|06|JUN|92.5500000000|24046.5000000000
2007|27|MN|021|Cass|0041|CORN|25||UH|11|Drought|09|SEP|30.5000000000|5375.0000000000
2007|27|MN|021|Cass|0041|CORN|44||UH|11|Drought|07|JUL|353.2500000000|68568.5000000000
2007|27|MN|021|Cass|0041|CORN|90||UH|11|Drought|08|AUG|184.5000000000|8493.5000000000
2007|27|MN|021|Cass|0041|CORN|25||UH|21|Hail|08|AUG|80.2424000000|18971.8200000000
2007|27|MN|021|Cass|0041|CORN|90||UH|21|Hail|08|AUG|51.6500000000|5134.2500000000
2007|27|MN|021|Cass|0041|CORN|90||UH|41|Frost|08|AUG|46.5600000000|8259.2000000000
2007|27|MN|021|Cass|0041|CORN|44||UH|41|Frost|08|AUG|7.2500000000|236.5000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|01|Decline in Price|06|JUN|25.0000000000|329.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|01|Decline in Price|09|SEP|158.2000000000|1436.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||UH|01|Decline in Price|08|AUG|23.5000000000|434.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|01|Decline in Price|08|AUG|478.7000000000|6710.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|01|Decline in Price|11|NOV|76.9280000000|2294.8000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|01|Decline in Price|07|JUL|224.5000000000|3107.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|01|Decline in Price|12|DEC|401.7970000000|11325.2300000000
2007|27|MN|023|Chippewa|0041|CORN|25||UH|01|Decline in Price|12|DEC|3.1080000000|480.4800000000
2007|27|MN|023|Chippewa|0041|CORN|44||H|01|Decline in Price|11|NOV|9.5000000000|755.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|11|Drought|12|DEC|68.1000000000|8919.0000000000
2007|27|MN|023|Chippewa|0041|CORN|44||H|11|Drought|07|JUL|448.2000000000|44073.0000000000
2007|27|MN|023|Chippewa|0041|CORN|90||UH|11|Drought|07|JUL|12.9200000000|2505.5000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|11|Drought|07|JUL|15049.6990000000|1299679.2700000000
2007|27|MN|023|Chippewa|0041|CORN|90||UH|11|Drought|08|AUG|12.9200000000|2505.5000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|11|Drought|10|OCT|385.7000000000|90478.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||UH|11|Drought|07|JUL|473.0420000000|112974.5200000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|11|Drought|08|AUG|670.3400000000|70497.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|11|Drought|11|NOV|704.2900000000|43475.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||UH|11|Drought|08|AUG|204.6400000000|32857.0000000000
2007|27|MN|023|Chippewa|0041|CORN|25||H|11|Drought|06|JUN|2220.2560000000|225291.7000000000
